2 qid:156 1:0.5311355311355311 2:0.4928229665071771 3:0.5428571428571429 4:0.5517241379310343 5:0.45625 6:0.625 7:0.6900269541778976 8:0.6511627906976747 9:0.6428571428571429 10:0.6190476190476192 11:0.5759493670886074 12:0.4761904761904763
1 qid:156 1:0.4432234432234433 2:0.6650717703349285 3:0.2857142857142857 4:0.4137931034482759 5:0.53125 6:0.2083333333333333 7:0.6037735849056604 8:0.9720930232558144 9:0.6428571428571429 10:0.6428571428571429 11:0.5759493670886074 12:0.2380952380952381
2 qid:157 1:0.5091575091575091 2:0.2583732057416268 3:0.4571428571428573 4:0.5862068965517241 5:0.3875 6:0.375 7:0.5956873315363882 8:0.6558139534883723 9:0.5178571428571429 10:0.5000000000000001 11:0.4999999999999999 12:0.523809523809524
1 qid:157 1:0.424908424908425 2:0.2535885167464115 3:0.4571428571428573 4:0.4827586206896553 5:0.3500000000000001 6:0.16666666666666669 7:0.6037735849056604 8:0.7488372093023259 9:0.5178571428571429 10:0.5952380952380955 11:0.7341772151898732 12:0.7142857142857145
2 qid:158 1:0.4358974358974359 2:0.5598086124401914 3:0.3428571428571429 4:0.5517241379310343 5:0.3687500000000001 6:0.5833333333333333 7:0.6954177897574123 8:0.5860465116279072 9:0.5357142857142857 10:0.5952380952380955 11:0.5632911392405062 12:0.1428571428571429
1 qid:158 1:0.402930402930403 2:0.3875598086124401 3:0.4000000000000001 4:0.4137931034482759 5:0.40625 6:0.3333333333333333 7:0.5148247978436657 8:0.5209302325581395 9:0.6964285714285714 10:0.6190476190476192 11:0.4683544303797467 12:0.2380952380952381
2 qid:159 1:0.3040293040293041 2:0.8373205741626798 3:0.17142857142857146 4:0.3448275862068965 5:0.3625 6:0.4166666666666666 7:0.1617250673854448 8:0.2976744186046512 9:0.5 10:0.3571428571428573 11:0.1582278481012658 12:0.523809523809524
1 qid:159 1:0.32600732600732596 2:0.5550239234449761 3:0.2857142857142857 4:0.4482758620689654 5:0.4125000000000001 6:0.375 7:0.5444743935309974 8:0.6046511627906979 9:0.5535714285714286 10:0.4523809523809525 11:0.32911392405063283 12:0.2380952380952381
2 qid:160 1:0.3223443223443224 2:0.7607655502392346 3:0.14285714285714285 4:0.4827586206896553 5:0.5250000000000001 6:0.5833333333333333 7:0.5148247978436657 8:0.7534883720930233 9:0.5357142857142857 10:0.4761904761904764 11:0.360759493670886 12:0.2380952380952381
1 qid:160 1:0.30036630036630035 2:0.3540669856459331 3:0.31428571428571433 4:0.5862068965517241 5:0.3125 6:0.29166666666666663 7:0.549865229110512 8:0.42790697674418604 9:0.5714285714285714 10:0.4761904761904764 11:0.4936708860759494 12:0.2857142857142858
2 qid:161 1:0.33699633699633696 2:0.3684210526315789 3:0.4000000000000001 4:0.4482758620689654 5:0.3875 6:0.6666666666666665 7:0.3207547169811321 8:0.4604651162790698 9:0.3749999999999999 10:0.261904761904762 11:0.3797468354430379 12:0.5714285714285715
1 qid:161 1:0.32600732600732596 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.38095238095238093
2 qid:162 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:162 1:0.05494505494505495 2:0.19138755980861247 3:0.42857142857142855 4:0.31034482758620696 5:0.08125000000000004 6:0.3333333333333333 7:0.44474393530997297 8:0.12093023255813964 9:0.6071428571428571 10:0.5238095238095238 11:0.3734177215189872 12:0.2857142857142858
2 qid:163 1:0.3223443223443224 2:0.2822966507177034 3:0.3714285714285714 4:0.4827586206896553 5:0.23750000000000004 6:0.8749999999999998 7:0.3207547169811321 8:0.2465116279069767 9:0.3214285714285714 10:0.2142857142857143 11:0.12658227848101264 12:0.523809523809524
1 qid:163 1:0.18681318681318687 2:0.6267942583732057 3:0.20000000000000004 4:0.2758620689655171 5:0.3375000000000001 6:0.4583333333333333 7:0.450134770889488 8:0.2651162790697673 9:0.5892857142857142 10:0.4761904761904764 11:0.3101265822784809 12:0.19047619047619055
2 qid:164 1:0.3553113553113553 2:0.7272727272727274 3:0.6571428571428571 4:0.7931034482758619 5:0.45 6:0.5833333333333333 7:0.7223719676549865 8:0.2139534883720932 9:0.857142857142857 10:0.7857142857142859 11:0.6772151898734177 12:0.2857142857142858
1 qid:164 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:165 1:0.4468864468864469 2:0.8468899521531106 3:0.3714285714285714 4:0.5862068965517241 5:0.6187500000000001 6:0.4999999999999999 7:0.6307277628032344 8:0.4232558139534886 9:0.5535714285714286 10:0.5476190476190478 11:0.6582278481012657 12:0.2857142857142858
1 qid:165 1:0.4908424908424908 2:0.3779904306220097 3:0.742857142857143 4:0.5172413793103448 5:0.2562500000000001 6:0.25 7:0.22102425876010784 8:0.716279069767442 9:0.4285714285714286 10:0.4285714285714287 11:0.4367088607594936 12:0.7142857142857145
2 qid:166 1:0.3333333333333334 2:0.3492822966507177 3:0.6000000000000002 4:0.5862068965517241 5:0.51875 6:0.3333333333333333 7:0.6145552560646899 8:0.7627906976744188 9:0.6249999999999999 10:0.880952380952381 11:0.550632911392405 12:0.2857142857142858
1 qid:166 1:0.5054945054945056 2:0.5358851674641149 3:0.4000000000000001 4:0.4137931034482759 5:0.3812500000000001 6:0.25 7:0.11859838274932614 8:0.3023255813953489 9:0.3571428571428571 10:0.261904761904762 11:0.9050632911392406 12:0.7619047619047621
2 qid:167 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:167 1:0.3772893772893773 2:0.27751196172248804 3:0.4857142857142858 4:0.5517241379310343 5:0.29375 6:0.16666666666666669 7:0.5579514824797844 8:0.6232558139534885 9:0.7142857142857142 10:0.6666666666666669 11:0.5949367088607593 12:0.38095238095238093
2 qid:168 1:0.5311355311355311 2:0.4928229665071771 3:0.5428571428571429 4:0.5517241379310343 5:0.45625 6:0.625 7:0.6900269541778976 8:0.6511627906976747 9:0.6428571428571429 10:0.6190476190476192 11:0.5759493670886074 12:0.4761904761904763
1 qid:168 1:0.4761904761904762 2:0.4354066985645932 3:0.5714285714285714 4:0.6206896551724137 5:0.48125 6:0.3333333333333333 7:0.14285714285714282 8:0.3488372093023257 9:0.3392857142857143 10:0.33333333333333337 11:0.23417721518987336 12:0.5714285714285715
2 qid:169 1:0.35897435897435903 2:0.5645933014354068 3:0.4857142857142858 4:0.5862068965517241 5:0.4625000000000001 6:0.3333333333333333 7:0.6495956873315364 8:0.4139534883720931 9:0.9821428571428572 10:0.8571428571428573 11:0.4303797468354431 12:0.19047619047619055
1 qid:169 1:0.4908424908424908 2:0.5933014354066988 3:0.3428571428571429 4:0.4827586206896553 5:0.26875000000000004 6:0.29166666666666663 7:0.6388140161725065 8:0.6558139534883723 9:0.7321428571428572 10:0.6904761904761906 11:0.6075949367088606 12:0.523809523809524
2 qid:170 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:170 1:0.3223443223443224 2:0.2822966507177034 3:0.3714285714285714 4:0.4827586206896553 5:0.23750000000000004 6:0.8749999999999998 7:0.3207547169811321 8:0.2465116279069767 9:0.3214285714285714 10:0.2142857142857143 11:0.12658227848101264 12:0.523809523809524
2 qid:171 1:0.3516483516483517 2:0.4976076555023925 3:0.4000000000000001 4:0.5172413793103448 5:0.46875 6:0.4166666666666666 7:0.549865229110512 8:0.5534883720930234 9:0.6785714285714285 10:0.5714285714285715 11:0.5379746835443038 12:0.09523809523809527
1 qid:171 1:0.3772893772893773 2:0.5023923444976078 3:0.42857142857142855 4:0.4482758620689654 5:0.29375 6:0.25 7:0.24258760107816715 8:0.5720930232558139 9:0.17857142857142852 10:0.30952380952380965 11:0.2594936708860758 12:0.33333333333333337
2 qid:172 1:0.3223443223443224 2:0.7607655502392346 3:0.14285714285714285 4:0.4827586206896553 5:0.5250000000000001 6:0.5833333333333333 7:0.5148247978436657 8:0.7534883720930233 9:0.5357142857142857 10:0.4761904761904764 11:0.360759493670886 12:0.2380952380952381
1 qid:172 1:0.424908424908425 2:0.2535885167464115 3:0.4571428571428573 4:0.4827586206896553 5:0.3500000000000001 6:0.16666666666666669 7:0.6037735849056604 8:0.7488372093023259 9:0.5178571428571429 10:0.5952380952380955 11:0.7341772151898732 12:0.7142857142857145
2 qid:173 1:0.3516483516483517 2:0.444976076555024 3:0.4000000000000001 4:0.5172413793103448 5:0.4312500000000001 6:0.4999999999999999 7:0.6091644204851752 8:0.7627906976744188 9:0.5357142857142857 10:0.7142857142857145 11:0.550632911392405 12:0.7619047619047621
1 qid:173 1:0.5677655677655679 2:0.13397129186602866 3:0.42857142857142855 4:0.6551724137931035 5:0.2625 6:0.29166666666666663 7:0.5714285714285713 8:0.7581395348837211 9:0.5535714285714286 10:0.6190476190476192 11:0.4999999999999999 12:0.4285714285714287
2 qid:174 1:0.4542124542124542 2:0.5119617224880383 3:0.4000000000000001 4:0.5517241379310343 5:0.39375 6:0.6666666666666665 7:0.1320754716981132 8:0.3069767441860467 9:0.5178571428571429 10:0.33333333333333337 11:0.28481012658227844 12:0.6666666666666669
1 qid:174 1:0.5677655677655679 2:0.13397129186602866 3:0.42857142857142855 4:0.6551724137931035 5:0.2625 6:0.29166666666666663 7:0.5714285714285713 8:0.7581395348837211 9:0.5535714285714286 10:0.6190476190476192 11:0.4999999999999999 12:0.4285714285714287
2 qid:175 1:0.3809523809523809 2:0.3971291866028708 3:0.4857142857142858 4:0.5517241379310343 5:0.4000000000000001 6:0.375 7:0.30727762803234493 8:0.2465116279069767 9:0.5357142857142857 10:0.4285714285714287 11:0.4177215189873416 12:0.7142857142857145
1 qid:175 1:0.3772893772893773 2:0.27751196172248804 3:0.4857142857142858 4:0.5517241379310343 5:0.29375 6:0.16666666666666669 7:0.5579514824797844 8:0.6232558139534885 9:0.7142857142857142 10:0.6666666666666669 11:0.5949367088607593 12:0.38095238095238093
2 qid:176 1:0.5714285714285715 2:0.5358851674641149 3:0.5142857142857142 4:0.6206896551724137 5:0.4875 6:0.3333333333333333 7:0.3935309973045822 8:0.6418604651162791 9:0.4464285714285714 10:0.5238095238095238 11:0.4113924050632911 12:0.2380952380952381
1 qid:176 1:0.27838827838827845 2:0.6076555023923446 3:0.4000000000000001 4:0.5172413793103448 5:0.5687500000000001 6:0.6666666666666665 7:0.9245283018867924 8:0.9860465116279072 9:0.75 10:0.9285714285714288 11:0.810126582278481 12:0.0
2 qid:177 1:0.30036630036630035 2:0.4641148325358852 3:0.5714285714285714 4:0.4827586206896553 5:0.33125000000000004 6:0.6666666666666665 7:0.4663072776280322 8:0.11162790697674416 9:0.6071428571428571 10:0.4761904761904764 11:0.2531645569620253 12:0.38095238095238093
1 qid:177 1:0.32600732600732596 2:0.5550239234449761 3:0.2857142857142857 4:0.4482758620689654 5:0.4125000000000001 6:0.375 7:0.5444743935309974 8:0.6046511627906979 9:0.5535714285714286 10:0.4523809523809525 11:0.32911392405063283 12:0.2380952380952381
2 qid:178 1:0.3956043956043957 2:0.4880382775119617 3:0.4000000000000001 4:0.5862068965517241 5:0.425 6:0.3333333333333333 7:0.2641509433962264 8:0.0651162790697674 9:0.4285714285714286 10:0.33333333333333337 11:0.32911392405063283 12:0.6666666666666669
1 qid:178 1:0.402930402930403 2:0.3875598086124401 3:0.4000000000000001 4:0.4137931034482759 5:0.40625 6:0.3333333333333333 7:0.5148247978436657 8:0.5209302325581395 9:0.6964285714285714 10:0.6190476190476192 11:0.4683544303797467 12:0.2380952380952381
2 qid:179 1:0.33699633699633696 2:0.3684210526315789 3:0.4000000000000001 4:0.4482758620689654 5:0.3875 6:0.6666666666666665 7:0.3207547169811321 8:0.4604651162790698 9:0.3749999999999999 10:0.261904761904762 11:0.3797468354430379 12:0.5714285714285715
1 qid:179 1:0.3772893772893773 2:0.5023923444976078 3:0.42857142857142855 4:0.4482758620689654 5:0.29375 6:0.25 7:0.24258760107816715 8:0.5720930232558139 9:0.17857142857142852 10:0.30952380952380965 11:0.2594936708860758 12:0.33333333333333337
2 qid:180 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:180 1:0.4212454212454213 2:0.4880382775119617 3:0.14285714285714285 4:0.31034482758620696 5:0.46875 6:0.5416666666666666 7:0.7008086253369272 8:0.5674418604651162 9:0.5178571428571429 10:0.5476190476190478 11:0.6772151898734177 12:0.6666666666666669
2 qid:181 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:181 1:0.30036630036630035 2:0.2679425837320573 3:0.42857142857142855 4:0.4482758620689654 5:0.2875000000000001 6:0.4583333333333333 7:0.4797843665768193 8:0.6697674418604652 9:0.4107142857142856 10:0.3571428571428573 11:0.4430379746835443 12:0.4761904761904763
2 qid:182 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:182 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:183 1:0.4102564102564103 2:0.6267942583732057 3:0.5714285714285714 4:0.6896551724137929 5:0.4937500000000001 6:0.4583333333333333 7:0.6172506738544474 8:0.5720930232558139 9:0.5714285714285714 10:0.6904761904761906 11:0.6012658227848101 12:0.4761904761904763
1 qid:183 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:184 1:0.27838827838827845 2:0.6076555023923446 3:0.4000000000000001 4:0.5172413793103448 5:0.5687500000000001 6:0.6666666666666665 7:0.9245283018867924 8:0.9860465116279072 9:0.75 10:0.9285714285714288 11:0.810126582278481 12:0.0
1 qid:184 1:0.3663003663003663 2:0.827751196172249 3:0.3714285714285714 4:0.6551724137931035 5:0.33125000000000004 6:0.25 7:0.4959568733153638 8:0.7767441860465116 9:0.7321428571428572 10:0.5952380952380955 11:0.4746835443037974 12:0.19047619047619052
2 qid:185 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:185 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:186 1:0.4102564102564103 2:0.6267942583732057 3:0.5714285714285714 4:0.6896551724137929 5:0.4937500000000001 6:0.4583333333333333 7:0.6172506738544474 8:0.5720930232558139 9:0.5714285714285714 10:0.6904761904761906 11:0.6012658227848101 12:0.4761904761904763
1 qid:186 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:187 1:0.27838827838827845 2:0.6076555023923446 3:0.4000000000000001 4:0.5172413793103448 5:0.5687500000000001 6:0.6666666666666665 7:0.9245283018867924 8:0.9860465116279072 9:0.75 10:0.9285714285714288 11:0.810126582278481 12:0.0
1 qid:187 1:0.3663003663003663 2:0.827751196172249 3:0.3714285714285714 4:0.6551724137931035 5:0.33125000000000004 6:0.25 7:0.4959568733153638 8:0.7767441860465116 9:0.7321428571428572 10:0.5952380952380955 11:0.4746835443037974 12:0.19047619047619052
2 qid:188 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:188 1:0.4432234432234433 2:0.4019138755980862 3:0.6285714285714287 4:0.6551724137931035 5:0.5625 6:0.125 7:0.6495956873315364 8:0.7906976744186046 9:0.5892857142857142 10:0.6904761904761906 11:0.5569620253164557 12:0.3809523809523809
2 qid:189 1:0.6227106227106228 2:0.6315789473684211 3:0.5428571428571429 4:0.5862068965517241 5:0.575 6:0.29166666666666663 7:0.4366576819407009 8:0.33023255813953506 9:0.3749999999999999 10:0.5476190476190478 11:0.4999999999999999 12:0.5714285714285715
1 qid:189 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:190 1:0.402930402930403 2:0.3875598086124401 3:0.4000000000000001 4:0.4137931034482759 5:0.40625 6:0.3333333333333333 7:0.5148247978436657 8:0.5209302325581395 9:0.6964285714285714 10:0.6190476190476192 11:0.4683544303797467 12:0.2380952380952381
1 qid:190 1:0.326007326007326 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.3809523809523809
2 qid:191 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:191 1:0.2124542124542125 2:0.3875598086124401 3:0.4571428571428573 4:0.4482758620689654 5:0.48125 6:0.375 7:0.5741239892183287 8:0.43255813953488376 9:0.6249999999999999 10:0.4761904761904764 11:0.4873417721518986 12:0.2380952380952381
2 qid:192 1:0.4212454212454213 2:0.4880382775119617 3:0.14285714285714285 4:0.31034482758620696 5:0.46875 6:0.5416666666666666 7:0.7008086253369272 8:0.5674418604651162 9:0.5178571428571429 10:0.5476190476190478 11:0.6772151898734177 12:0.6666666666666669
1 qid:192 1:0.2087912087912088 2:0.22009569377990407 3:0.4000000000000001 4:0.5517241379310343 5:0.4000000000000001 6:0.4583333333333333 7:0.6954177897574123 8:0.6558139534883723 9:0.6964285714285714 10:0.7857142857142859 11:0.721518987341772 12:0.523809523809524
2 qid:193 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:193 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:194 1:0.4102564102564103 2:0.6267942583732057 3:0.5714285714285714 4:0.6896551724137929 5:0.4937500000000001 6:0.4583333333333333 7:0.6172506738544474 8:0.5720930232558139 9:0.5714285714285714 10:0.6904761904761906 11:0.6012658227848101 12:0.4761904761904763
1 qid:194 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:195 1:0.27838827838827845 2:0.6076555023923446 3:0.4000000000000001 4:0.5172413793103448 5:0.5687500000000001 6:0.6666666666666665 7:0.9245283018867924 8:0.9860465116279072 9:0.75 10:0.9285714285714288 11:0.810126582278481 12:0.0
1 qid:195 1:0.3663003663003663 2:0.827751196172249 3:0.3714285714285714 4:0.6551724137931035 5:0.33125000000000004 6:0.25 7:0.4959568733153638 8:0.7767441860465116 9:0.7321428571428572 10:0.5952380952380955 11:0.4746835443037974 12:0.19047619047619052
2 qid:196 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:196 1:0.4432234432234433 2:0.4019138755980862 3:0.6285714285714287 4:0.6551724137931035 5:0.5625 6:0.125 7:0.6495956873315364 8:0.7906976744186046 9:0.5892857142857142 10:0.6904761904761906 11:0.5569620253164557 12:0.3809523809523809
2 qid:197 1:0.402930402930403 2:0.3875598086124401 3:0.4000000000000001 4:0.4137931034482759 5:0.40625 6:0.3333333333333333 7:0.5148247978436657 8:0.5209302325581395 9:0.6964285714285714 10:0.6190476190476192 11:0.4683544303797467 12:0.2380952380952381
1 qid:197 1:0.326007326007326 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.3809523809523809
2 qid:198 1:0.3223443223443224 2:0.5215311004784691 3:0.2857142857142857 4:0.5517241379310343 5:0.39375 6:0.375 7:0.25336927223719674 8:0.29302325581395344 9:0.5178571428571429 10:0.4523809523809525 11:0.3227848101265821 12:0.5714285714285715
1 qid:198 1:0.2124542124542125 2:0.3875598086124401 3:0.4571428571428573 4:0.4482758620689654 5:0.48125 6:0.375 7:0.5741239892183287 8:0.43255813953488376 9:0.6249999999999999 10:0.4761904761904764 11:0.4873417721518986 12:0.2380952380952381
2 qid:199 1:0.402930402930403 2:1.0 3:0.4857142857142858 4:0.5862068965517241 5:0.45625 6:0.4166666666666666 7:0.16442048517520216 8:0.07441860465116289 9:0.3749999999999999 10:0.3571428571428573 11:0.0569620253164556 12:0.4761904761904763
1 qid:199 1:0.5714285714285715 2:0.5358851674641149 3:0.5142857142857142 4:0.6206896551724137 5:0.4875 6:0.3333333333333333 7:0.3935309973045822 8:0.6418604651162791 9:0.4464285714285714 10:0.5238095238095238 11:0.4113924050632911 12:0.2380952380952381
2 qid:200 1:0.3223443223443224 2:0.2822966507177034 3:0.3714285714285714 4:0.4827586206896553 5:0.23750000000000004 6:0.8749999999999998 7:0.3207547169811321 8:0.2465116279069767 9:0.3214285714285714 10:0.2142857142857143 11:0.12658227848101264 12:0.523809523809524
1 qid:200 1:0.347985347985348 2:0.3301435406698565 3:0.1142857142857144 4:0.4482758620689654 5:0.34375 6:0.5416666666666666 7:1.0 8:0.6790697674418608 9:0.5714285714285714 10:0.7619047619047621 11:1.0 12:0.1428571428571429
2 qid:201 1:0.6227106227106228 2:0.6315789473684211 3:0.5428571428571429 4:0.5862068965517241 5:0.575 6:0.29166666666666663 7:0.4366576819407009 8:0.33023255813953506 9:0.3749999999999999 10:0.5476190476190478 11:0.4999999999999999 12:0.5714285714285715
1 qid:201 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:202 1:0.3186813186813187 2:0.5645933014354068 3:0.14285714285714285 4:0.31034482758620696 5:0.35625 6:0.9583333333333331 7:0.7088948787061994 8:0.4744186046511628 9:0.5178571428571429 10:0.5952380952380955 11:0.360759493670886 12:0.5714285714285715
1 qid:202 1:0.326007326007326 2:0.29186602870813383 3:0.4000000000000001 4:0.5172413793103448 5:0.29375 6:0.4166666666666666 7:0.6118598382749325 8:0.9488372093023258 9:0.5535714285714286 10:0.7380952380952382 11:0.4050632911392404 12:0.3809523809523809
2 qid:203 1:0.4212454212454213 2:0.4880382775119617 3:0.14285714285714285 4:0.31034482758620696 5:0.46875 6:0.5416666666666666 7:0.7008086253369272 8:0.5674418604651162 9:0.5178571428571429 10:0.5476190476190478 11:0.6772151898734177 12:0.6666666666666669
1 qid:203 1:0.2087912087912088 2:0.22009569377990407 3:0.4000000000000001 4:0.5517241379310343 5:0.4000000000000001 6:0.4583333333333333 7:0.6954177897574123 8:0.6558139534883723 9:0.6964285714285714 10:0.7857142857142859 11:0.721518987341772 12:0.523809523809524
2 qid:204 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:204 1:0.6336996336996337 2:0.6889952153110049 3:0.4571428571428573 4:0.5862068965517241 5:0.48125 6:0.16666666666666669 7:0.16442048517520216 8:0.1302325581395348 9:0.3749999999999999 10:0.30952380952380965 11:0.11392405063291144 12:0.8095238095238096
2 qid:205 1:0.4102564102564103 2:0.6267942583732057 3:0.5714285714285714 4:0.6896551724137929 5:0.4937500000000001 6:0.4583333333333333 7:0.6172506738544474 8:0.5720930232558139 9:0.5714285714285714 10:0.6904761904761906 11:0.6012658227848101 12:0.4761904761904763
1 qid:205 1:0.6007326007326007 2:0.6028708133971291 3:0.5142857142857142 4:0.7931034482758619 5:0.35625 6:0.29166666666666663 7:0.4150943396226415 8:0.40930232558139534 9:0.5714285714285714 10:0.4285714285714287 11:0.4303797468354431 12:0.5714285714285715
2 qid:206 1:0.27838827838827845 2:0.6076555023923446 3:0.4000000000000001 4:0.5172413793103448 5:0.5687500000000001 6:0.6666666666666665 7:0.9245283018867924 8:0.9860465116279072 9:0.75 10:0.9285714285714288 11:0.810126582278481 12:0.0
1 qid:206 1:0.3663003663003663 2:0.827751196172249 3:0.3714285714285714 4:0.6551724137931035 5:0.33125000000000004 6:0.25 7:0.4959568733153638 8:0.7767441860465116 9:0.7321428571428572 10:0.5952380952380955 11:0.4746835443037974 12:0.19047619047619052
2 qid:207 1:0.39194139194139205 2:0.4784688995215313 3:0.4857142857142858 4:0.5862068965517241 5:0.4937500000000001 6:0.5833333333333333 7:0.6576819407008085 8:0.7023255813953492 9:0.75 10:0.7857142857142859 11:0.6265822784810126 12:0.3809523809523809
1 qid:207 1:0.4432234432234433 2:0.4019138755980862 3:0.6285714285714287 4:0.6551724137931035 5:0.5625 6:0.125 7:0.6495956873315364 8:0.7906976744186046 9:0.5892857142857142 10:0.6904761904761906 11:0.5569620253164557 12:0.3809523809523809
